380,54.11883182
384,57.68378651
388,61.70191339
392,68.68076536
396,81.92346425
400,95.54884189
404,98.56998993
408,100
412,97.73413897
416,92.63846928
420,88.1470292
424,81.8429003
428,76.36455186
432,76.84793555
436,78.16717019
440,79.02316213
444,81.01711984
448,82.24572004
452,81.31923464
456,80.66465257
460,78.97280967
464,76.33434038
468,74.22960725
472,72.86002014
476,70.86606244
480,68.49949648
484,65.16616314
488,62.87009063
492,61.95367573
496,60.55387714
500,57.43202417
504,56.23363545
508,54.91440081
512,52.21550856
516,49.72809668
520,49.09365559
524,48.09667674
528,47.82477341
532,47.58308157
536,47.33131923
540,47.80463243
544,48.43907351
548,48.91238671
552,48.95266868
556,48.16717019
560,46.85800604
564,45.16616314
568,42.73917422
572,40.72507553
576,38.73111782
580,37.24068479
584,35.66968781
588,33.40382679
592,32.32628399
596,31.83282981
600,31.52064451
604,31.2286002
608,31.05740181
612,30.53373615
616,30.03021148
620,29.34541793
624,28.42900302
628,27.48237664
632,27.12990937
636,27.01913394
640,26.77744209
644,26.18328298
648,25.77039275
652,25.35750252
656,25.15609265
660,25.73011078
664,26.48539778
668,27.09969789
672,27.82477341
676,28.47935549
680,28.90231621
684,28.08660624
688,27.28096677
692,28.17724068
696,30.10070493
700,31.18831823
704,31.53071501
708,31.76233635
712,31.18831823
716,29.79859013
720,28.50956697
724,27.98590131
728,28.1470292
732,28.54984894
736,29.05337362
740,29.24471299
744,29.30513595
748,29.04330312
752,28.17724068
756,24.58207452
760,20.41289023
764,19.0735146
768,21.36958711
772,25.20644512
776,27.28096677
780,28.09667674
